APN,StreetAddress,PermitNo,PermitType,PermitStatus,DateIssued,DateFinal,DescriptionOfWork,is_sfr,is_geotech,doc_url,Itemnum,StreetNumber,StreetName,DocDate,OnBaseDocType,DocTypeESD,UnitNo,CommercialTenant
4449013002,20400 LITTLE ROCK WAY,26-1480,BUILDING,ISSUED,2026-06-18T00:00:00,,"NEW PRE-MANUFACTURED HOME ON CONCRETE SLAB – PALISADES FIRE REBUILD  SINGLE STORY: 1,349 SF  ATT. GARAGE: 360 SF (SITE BUILT)  TOTAL: 1,709 SF",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=832890,832890,20400,LITTLE ROCK WAY,2026-07-01T00:01:49,ESD-Street Files/Building Permits,PERMITS,,
4449013003,20402 LITTLE ROCK WAY,25-0530,BUILDING,FINALLED,2025-04-01T00:00:00,2025-08-19T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=806885,806885,20402,LITTLE ROCK WAY,2025-04-01T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449013005,20507 BIG ROCK DR,25-0525,BUILDING,FINALLED,2025-04-01T00:00:00,2025-09-18T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=806828,806828,20507,BIG ROCK DR,2025-04-01T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449013006,20505 BIG ROCK DR,25-0426,BUILDING,ISSUED,2025-03-20T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   FOR SAFETY PURPOSES, SCHEDULE A P",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=786887,786887,20505,BIG ROCK DR,2025-03-20T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449013008,20509 BIG ROCK DR,26-0926,BUILDING,ISSUED,2026-04-27T00:00:00,,ESFR INTERIOR STRUCTURAL REMODEL INCLUDING KITCHEN AND LAUNDRY ROOM (480 SF).,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=827995,827995,20509,BIG ROCK DR,2026-04-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449013011,20529 BIG ROCK DR,26-1752,BUILDING,ISSUED,2026-07-23T00:00:00,,"EXTERIOR SITE WORK – EXTENSION OF DRIVEWAY, INCLUDING MODIFICATIONS TO SITE WALLS AND ENTRY GATE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834591,834591,20529,BIG ROCK DR,2026-07-25T00:01:14,ESD-Street Files/Building Permits,PERMITS,,
4449014012,20628 ROCKCROFT DR,25-0428,BUILDING,FINALLED,2025-03-20T00:00:00,2025-08-06T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-CONSTRUCTION SITE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808026,808026,20628,ROCKCROFT DR,2025-03-20T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449014013,20563 BIG ROCK DR,26-0153,BUILDING,ISSUED,2026-01-22T00:00:00,,PARTIAL RE-ROOFING FLAT SECTION ONLY (12 SQUARES) TORCH DOWN. ROOFING MATERIAL MUST MEET CLASS A AND CRRC REQUIREMENTS. NO STRUCTURAL CHANGES AUTHORIZED. PERMIT WILL NOT BE FINALED UNTIL PERMIT TO REINSTALL ROOF MOUNTED SOLAR SYSTEM HAS BEEN APPROVED,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=819815,819815,20563,BIG ROCK DR,2026-01-22T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449014015,20636 WHITECAP WAY,25-1033,BUILDING,FINALLED,2025-06-03T00:00:00,2025-08-06T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808036,808036,20636,WHITECAP WAY,2025-06-03T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449014016,20620 WHITECAP WAY,25-1032,BUILDING,FINALLED,2025-06-03T00:00:00,2025-08-06T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808035,808035,20620,WHITECAP WAY,2025-06-03T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449015004,20860 BIG ROCK DR,25-0533,BUILDING,FINALLED,2025-04-02T00:00:00,2025-10-14T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=809728,809728,20860,BIG ROCK DR,2025-04-02T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449015010,20734 BIG ROCK DR,26-0469,BUILDING,ISSUED,2026-03-04T00:00:00,,"ESFR –  REMOVE AND REPLACE WOOD DECK SUROUNDING POOL, INSTALL NEW CONCRETE STEPS TO INCLUDE 42"" GUARDRAIL ON NEW DECK AND STEPS,REPLACE WOOD FENCE AT THE BACK OF POOL AREA, IN KIND DUE TO PALISADES FIRE DAMAGE.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=823961,823961,20734,BIG ROCK DR,2026-03-04T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449015011,20776 BIG ROCK DR,26-0808,MECHANICAL,ISSUED,2026-04-13T00:00:00,,REPLACE DUCTING/SFR,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=827569,827569,20776,BIG ROCK DR,2026-04-13T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449015012,20721 BIG ROCK DR,26-1490,BUILDING,ISSUED,2026-07-08T00:00:00,,"NSFR/ATT. GARAGE, CONCRETE SLAB FOUNDATION - PALISADES FIRE REBUILD  SINGLE STORY: 3,058 SF  ATT. GARAGE: 490 SF  TOTAL: 3,548 SF  ROOF TOP DECK",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=833643,833643,20721,BIG ROCK DR,2026-07-11T00:00:31,ESD-Street Files/Building Permits,PERMITS,,
4449015020,20777 BIG ROCK DR,26-0428,BUILDING,ISSUED,2026-02-24T00:00:00,,"ESFR - RE-ROOF 34 SQUARES / TEAR OFF TO PLYWOOD. REPLACE AS NEEDED. INSTALL 34 SQUARES OF TITANIUM FR UNDERLAYMENT (CCRR-1024), STANDING SEAM METAL ROOFING. DAMAGED BY PALISADES FIRE   MUST MEET CLASS A AND CRRC REQUIREMENTS. NO STRUCTURAL CHANGES AU",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822864,822864,20777,BIG ROCK DR,2026-02-24T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449015023,20832 BIG ROCK DR,26-1495,BUILDING,ISSUED,2026-06-18T00:00:00,,"NSFR - CONCRETE SLAB FOUNDATION - PALISADES FIRE REBUILD  SINGLE STORY: 2,967 SF  ATT. DECKS",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=833638,833638,20832,BIG ROCK DR,2026-07-11T00:00:31,ESD-Street Files/Building Permits,PERMITS,,
4449016004,20871 BIG ROCK DR,26-1029,BUILDING,ISSUED,2026-05-08T00:00:00,,"NEW CONCRETE SITE WALL 105 LN FT X 6 FT MAX HEIGHT, TO REPLACE EXISTING FENCE, NEW CONCRETE STAIRS TO REPLACE EXISTING STARIS DESTROYED IN THE PALISADES FIRE.   PRE-SITE INSPECTION REQUIRED PRIOR TO START OF WORK.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=829237,829237,20871,BIG ROCK DR,2026-05-08T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4449016006,20851 BIG ROCK DR,25-1089,BUILDING,FINALLED,2025-06-10T00:00:00,2025-07-31T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=801595,801595,20851,BIG ROCK DR,2025-06-10T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450001033,19926 PACIFIC COAST HWY,25-0567,BUILDING,ISSUED,2025-04-07T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=788840,788840,19926,PACIFIC COAST HWY,2025-04-07T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450001034,19922 PACIFIC COAST HWY,25-0566,BUILDING,ISSUED,2025-04-07T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=788842,788842,19922,PACIFIC COAST HWY,2025-04-07T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450001035,19916 PACIFIC COAST HWY,25-1200,BUILDING,FINALLED,2025-06-24T00:00:00,2025-09-22T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE. SCHEDULE A PRE-SITE MEETING WITH A CITY IN",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=807903,807903,19916,PACIFIC COAST HWY,2025-06-24T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450002039,20124 PACIFIC COAST HWY,25-1787,BUILDING,ISSUED,2025-10-09T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808997,808997,20124,PACIFIC COAST HWY,2025-10-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450002040,20120 PACIFIC COAST HWY,25-2004,BUILDING,ISSUED,2025-10-30T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=811552,811552,20120,PACIFIC COAST HWY,2025-10-30T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450002043,20102 PACIFIC COAST HWY,26-1419,BUILDING,ISSUED,2026-07-24T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE  1ST FLOOR: 1,259 SF  2ND FLOOR: 1,688 SF  ATT. GARAGE: 355 SF  TOTAL: 2,947 SF",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834716,834716,20102,PACIFIC COAST HWY,2026-07-27T21:01:24,ESD-Street Files/Building Permits,PERMITS,,
4450002048,20044 PACIFIC COAST HWY,25-1778,BUILDING,ISSUED,2025-10-07T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808647,808647,20044,PACIFIC COAST HWY,2025-10-07T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450002052,20020 PACIFIC COAST HWY,25-0954,BUILDING,FINALLED,2025-05-22T00:00:00,2025-08-12T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808003,808003,20020,PACIFIC COAST HWY,2025-05-22T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450003014,20214 PACIFIC COAST HWY,25-0686,BUILDING,VOID,2025-04-17T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=799490,799490,20214,PACIFIC COAST HWY,2025-04-17T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450003016,20202 PACIFIC COAST HWY,25-1713,BUILDING,FINALLED,2025-09-23T00:00:00,2025-11-05T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=812215,812215,20202,PACIFIC COAST HWY,2025-09-23T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450003018,20140 PACIFIC COAST HWY,25-1766,BUILDING,ISSUED,2025-10-02T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808431,808431,20140,PACIFIC COAST HWY,2025-10-02T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450004029,20356 PACIFIC COAST HWY,25-1915,BUILDING,ISSUED,2025-10-22T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=810698,810698,20356,PACIFIC COAST HWY,2025-10-22T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450004034,20308 PACIFIC COAST HWY,25-0807,BUILDING,OPENED,2025-05-01T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=791718,791718,20308,PACIFIC COAST HWY,2025-05-03T00:01:32,ESD-Street Files/Building Permits,PERMITS,,
4450004035,20300 PACIFIC COAST HWY,25-1448,BUILDING,FINALLED,2025-08-12T00:00:00,2025-09-22T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=807904,807904,20300,PACIFIC COAST HWY,2025-08-12T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005042,20536 PACIFIC COAST HWY,25-0728,BUILDING,ISSUED,2025-04-23T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=790400,790400,20536,PACIFIC COAST HWY,2025-04-23T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005043,20534 PACIFIC COAST HWY,25-1027,BUILDING,ISSUED,2025-06-02T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=795160,795160,20534,PACIFIC COAST HWY,2025-06-02T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005049,20464 PACIFIC COAST HWY,25-1390,PLUMBING,ISSUED,2025-07-31T00:00:00,,"INSTALLATION OF (1) 11/4"" LITTLE FIREFIGHTER SGSOV FOR POINT OF SALE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=801651,801651,20464,PACIFIC COAST HWY,2025-07-31T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005055,20448 PACIFIC COAST HWY,25-2421,BUILDING,ISSUED,2025-12-15T00:00:00,,ONE HOUR SITE INSPECTION WITH RYAN CERNY. DECK AND NEW DOOR,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=815546,815546,20448,PACIFIC COAST HWY,2025-12-15T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005056,20446 PACIFIC COAST HWY,26-0887,BUILDING,ISSUED,2026-04-22T00:00:00,,ESFR INTERIOR REMODEL - KITCHEN/ BATHROOMS,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=827618,827618,20446,PACIFIC COAST HWY,2026-04-22T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005057,20444 PACIFIC COAST HWY,26-0943,BUILDING,ISSUED,2026-04-29T00:00:00,,ESFR – REMOVE AND REPLACE (02) SLIDING PATIO DOORS IN SAME LOCATION DUE TO SMOKE DAMAGE FROM PALISADES FIRE,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=828062,828062,20444,PACIFIC COAST HWY,2026-04-29T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005058,20612 PACIFIC COAST HWY,26-5006,SEPTIC,FINALLED,2026-01-15T00:00:00,2026-01-29T00:00:00,SLURRY AND ABANDONMENT OF (E) OWTS DUE TO PALISADES FIRE,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=821293,821293,20612,PACIFIC COAST HWY,2026-01-15T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005064,20526 PACIFIC COAST HWY,25-0823,BUILDING,FINALLED,2025-05-06T00:00:00,2025-07-15T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=799545,799545,20526,PACIFIC COAST HWY,2025-05-06T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005068,20540 PACIFIC COAST HWY,25-0729,BUILDING,FINALLED,2025-04-23T00:00:00,2025-10-28T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=811255,811255,20540,PACIFIC COAST HWY,2025-04-23T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005077,20562 PACIFIC COAST HWY,25-0690,BUILDING,ISSUED,2025-04-21T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=790033,790033,20562,PACIFIC COAST HWY,2025-04-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005078,20556 PACIFIC COAST HWY,25-0420,BUILDING,ISSUED,2025-03-19T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-CONSTRUCTION SITE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=787564,787564,20556,PACIFIC COAST HWY,2025-03-19T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005079,20554 PACIFIC COAST HWY,25-0467,BUILDING,ISSUED,2025-03-26T00:00:00,,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-CONSTRUCTION SITE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=787572,787572,20554,PACIFIC COAST HWY,2025-03-26T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005084,20442 PACIFIC COAST HWY,25-0413,ELECTRICAL,FINALLED,2025-03-19T00:00:00,2025-04-23T00:00:00,INSTALLATION/ CHANGE IN LOCATION OF 200A PANEL,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=790712,790712,20442,PACIFIC COAST HWY,2025-03-19T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450005086,20516 PACIFIC COAST HWY,26-1551,BUILDING,ISSUED,2026-06-26T00:00:00,,"NSFR/ATT. GARAGE/ATT. DECKS – PALISADES FIRE  1ST FLOOR: 1,927 SF  2ND FLOOR: 2,227 SF  GARAGE: 406 SF  TOTAL: 4,560 SF  ADMINISTRATIVE CHANGE FROM OWNER/BUILDER TO LICENSED CONTRACTOR REQUIRED PRIOR TO THE START OF WORK.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=833001,833001,20516,PACIFIC COAST HWY,2026-07-02T00:01:23,ESD-Street Files/Building Permits,PERMITS,,
